Field Id,Organization,City,State,Latitude,Longitude,Prod Year,Seed Class,Variety,Area,Area Unit,Location,Organization Modified,Variety Modified
BEN2039-2023,Sese Seed multi-purpose Cooperative society limited Katsina Ala,Ugba,Benue,7.6693744,9.2843837,2023,Certified Seed,TMEB419,1.0,Ha,"7.6693744,9.2843837",Sese,TMEB419
BEN1295-2023,Sese Seed multi-purpose Cooperative society limited Katsina Ala -CRS,Ugba,Benue,7.674581,9.2876684,2023,Certified Seed,TMEB419,0.5,Ha,"7.674581,9.2876684",Sese,TMEB419
BEN1364-2023,Sese Seed multi-purpose Cooperative society limited Katsina Ala,Ugba,Benue,7.6677811,9.2881277,2023,Certified Seed,TMEB419,0.5,Ha,"7.6677811,9.2881277",Sese,TMEB419
BEN8456-2023,Sese Seed multi-purpose Cooperative society limited Katsina Ala -CRS,Ugba,Benue,7.6808592,9.2723377,2023,Certified Seed,TMEB419,0.5,Ha,"7.6808592,9.2723377",Sese,TMEB419
BEN1190-2023,Sese Seed multi-purpose Cooperative society limited Katsina Ala-CRS,Ugba,Benue,7.6776106,9.2708572,2023,Certified Seed,TMEB419,0.5,Ha,"7.6776106,9.2708572",Sese,TMEB419
BEN1196-2023,Sese Seed multi-purpose Cooperative society  limited Katsina Ala-CRS,Ugba,Benue,7.6847039,9.2725591,2023,Certified Seed,TMEB419,1.0,Ha,"7.6847039,9.2725591",Sese,TMEB419
BEN2070-2023,Sese Seed multi-purpose Cooperative society limited Katsina Ala-CRS,Ugba,Benue,7.6906887,9.2847445,2023,Certified Seed,TMEB419,1.0,Ha,"7.6906887,9.2847445",Sese,TMEB419
KOG2759-2023,CRS-Kogi State seeds entrepreneur (Kogi West),Ajaokuta,Kogi,7.5521774,6.6155649,2023,Certified Seed,Ayaya,100.0,Ha,"7.5521774,6.6155649",CRS-Kogi,Ayaya
BEN2053-2023,Green Hub Multipurpose Cooperative Society,Okpoga,Benue,6.9051637,7.7960659,2023,Certified Seed,Dixon,2.0,Ha,"6.9051637,7.7960659",Green,Dixon
BEN2458-2023,Green Hub Multipurpose Cooperative Society,Okpoga,Benue,7.0350164,7.8525347,2023,Certified Seed,Dixon,1.0,Ha,"7.0350164,7.8525347",Green,Dixon
BEN2523-2023,Green Hub Multipurpose Cooperative Society,Okpoga,Benue,7.0128201,8.0053851,2023,Certified Seed,Dixon,1.0,Ha,"7.0128201,8.0053851",Green,Dixon
BEN2684-2023,Green Hub Multipurpose Cooperative Society,Okpoga,Benue,7.03713,7.93001,2023,Certified Seed,TMEB419,1.0,Ha,"7.03713,7.93001",Green,TMEB419
BEN2051-2023,Green Hub Multipurpose Cooperative Society,Okpoga,Benue,7.0375548,7.9304139,2023,Certified Seed,Dixon,0.5,Ha,"7.0375548,7.9304139",Green,Dixon
BEN5858-2023,Green Hub Multipurpose Cooperative Society,Okpoga,Benue,7.0762785,7.9400582,2023,Certified Seed,Dixon,1.0,Ha,"7.0762785,7.9400582",Green,Dixon
BEN1322-2023,Greenfield Cassava Seeds Entrepreneurs Hub,Naka,Benue,7.4533404,8.1728074,2023,Certified Seed,TMEB419,1.0,Ha,"7.4533404,8.1728074",Greenfield,TMEB419
BEN1201-2023,Greenfield Cassava Seeds Entrepreneurs Hub,Naka,Benue,7.452905,8.1732183,2023,Certified Seed,TMEB419,2.0,Ha,"7.452905,8.1732183",Greenfield,TMEB419
BEN1133-2023,Greenfield Cassava Seeds Entrepreneurs Hub,Naka,Benue,7.4960327,8.2086915,2023,Certified Seed,TMEB419,1.0,Ha,"7.4960327,8.2086915",Greenfield,TMEB419
BEN2015-2023,Green,Nigeria,Benue,7.4582184,8.1657447,2023,Certified Seed,,,,"7.4582184,8.1657447",Green,
BEN1932-2023,CRS,Aliade,Benue,7.3567055,8.5637088,2023,Certified Seed,Ayaya,0.4,Ha,"7.3567055,8.5637088",CRS,Ayaya
BEN2331-2023,Green Field cassava seed enterprenure  HUB - cse,Makurdi,Benue,7.2178368,8.1531455,2023,Certified Seed,TMEB419,0.5,Ha,"7.2178368,8.1531455",Green,TMEB419
BEN1677-2023,Greeen field cassava seed enterprenure HUB - cse,Makurdi,Benue,7.552115,8.2002817,2023,Certified Seed,TMEB419,1.0,Ha,"7.552115,8.2002817",Greeen,TMEB419
BEN2304-2023,Green Field cassava entr HUB cse,Makurdi,Benue,7.552115,8.2002817,2023,Certified Seed,TMEB419,0.5,Ha,"7.552115,8.2002817",Green,TMEB419
BEN9655-2023,CRS(Greenfield Cassava Seed Entrepreneur Hub),Abinsi Near Mkd,Benue,7.7459361,8.7322642,2023,Certified Seed,TMEB419,0.4,Ha,"7.7459361,8.7322642",CRS(Greenfield,TMEB419
BEN8304-2023,Green Field cassava seed enterprenure HUB - crs,Makurdi,Benue,7.5394333,8.1965234,2023,Certified Seed,TMEB419,0.5,Ha,"7.5394333,8.1965234",Green,TMEB419
BEN7219-2023,Devine Open Doors Women Multipurpose Cooperative Society Limited,Buruku,Benue,7.4381233,9.1245817,2023,Certified Seed,Dixon,1.0,Ha,"7.4381233,9.1245817",Devine,Dixon
BEN1141-2023,Devine Open Doors Women Multipurpose Cooperative Society Limited,Buruku,Benue,7.4404906,9.123794,2023,Certified Seed,TMEB419,1.0,Ha,"7.4404906,9.123794",Devine,TMEB419
BEN1734-2023,Tomdoo multipurpose cooperative limited,Ihugh,Benue,6.9921366,9.047381,2023,Certified Seed,TMEB419,1.0,Ha,"6.9921366,9.047381",Tomdoo,TMEB419
BEN1196-2023,Sese Multipurpose Cooperative Society Limited,Katsina Ala,Benue,7.1141467,9.326585,2023,Certified Seed,TMEB419,0.5,Ha,"7.1141467,9.326585",Sese,TMEB419
BEN2094-2023,Tomdoo multipurpose cooperative limited,Vandeikya,Benue,6.8713634,8.9997959,2023,Certified Seed,TMEB419,0.5,Ha,"6.8713634,8.9997959",Tomdoo,TMEB419
BEN1701-2023,Tomdoo multipurpose cooperative Society Limited Adikpo,Tsar,Benue,7.3439534,9.0082469,2023,Certified Seed,TMEB419,1.0,Ha,"7.3439534,9.0082469",Tomdoo,TMEB419
BEN3303-2023,Tomdoo multipurpose cooperative Society Limited Adikpo,Vandeikya,Benue,6.8563283,9.1624367,2023,Certified Seed,TMEB419,0.5,Ha,"6.8563283,9.1624367",Tomdoo,TMEB419
BEN2595-2023,Tomdoo multipurpose cooperative Society Limited Adikpo,Vandeikya,Benue,6.8569007,9.1637361,2023,Certified Seed,TMEB419,0.5,Ha,"6.8569007,9.1637361",Tomdoo,TMEB419
BEN1300-2023,Tomdoo multipurpose cooperative Society Limited Adikpo,Vandeikya,Benue,6.841645,9.04227,2023,Certified Seed,TMEB419,0.5,Ha,"6.841645,9.04227",Tomdoo,TMEB419
BEN2114-2023,Tomdoo multipurpose cooperative Society Limited Adikpo,Vandeikya,Benue,6.8425443,9.0401566,2023,Certified Seed,NR8082,1.0,Ha,"6.8425443,9.0401566",Tomdoo,Others
BEN2990-2023,Tomdoo multipurpose cooperative limited,Katsina Ala,Benue,7.1604283,9.3520233,2023,Certified Seed,TMEB419,0.5,Ha,"7.1604283,9.3520233",Tomdoo,TMEB419
Ben2096-2016,CRS,Makurdi,Benue,7.34765,8.55967,2016,Certified Seed,Fineface,0.5829,Ha,"7.34765,8.55967",CRS,Fineface
KOG1790-2023,CRS,Kabba,Kogi,7.9955369,5.967693,2023,Foundation Seed,TMEB419,1.5,Ha,"7.9955369,5.967693",CRS,TMEB419
BEN2789-2023,Green Hub Multipurpose Cooperative Society Limited,Otukpo,Benue,7.1512015,8.1507338,2023,Certified Seed,TMEB419,1.0,Ha,"7.1512015,8.1507338",Green,TMEB419
BEN9206-2023,CRS(Greenfield Cassava Seed Entrepreneur Hub),Makurdi,Benue,7.6961866,8.5170309,2023,Certified Seed,TMEB419,0.1,Ha,"7.6961866,8.5170309",CRS(Greenfield,TMEB419
KOG1660-2023,CRS-Kogi State seeds entrepreneur (Kogi East),Ajaokuta Constituency,Kogi,7.5606628,6.6262364,2023,Foundation Seed,Ayaya,1.0,Ha,"7.5606628,6.6262364",CRS-Kogi,Ayaya
KOG4356-2023,CRS,Ajaokuta,Kogi,7.5567612,6.601322,2023,Foundation Seed,Ayaya,0.5,Ha,"7.5567612,6.601322",CRS,Ayaya
ENU2861-2023,IITA-GOSEED,Udi,Enugu,6.31592,7.42086,2023,Foundation Seed,Baba70,20.0,Ha,"6.31592,7.42086",IITA-GOSEED,Baba 70
ENU1798-2023,IITA-GOSEED,Udi,Enugu,6.31592,7.42086,2023,Foundation Seed,Gamechanger,7.0,Ha,"6.31592,7.42086",IITA-GOSEED,Gamechanger
ENU1678-2023,IITA-GOSEED,Udi,Enugu,6.31592,7.42086,2023,Foundation Seed,Ayaya,4.0,Ha,"6.31592,7.42086",IITA-GOSEED,Ayaya
EKI2840-2023,IITA-GOSEED,Emure,Ekiti,7.5,5.265,2023,Foundation Seed,TMEB419,11.0,Ha,"7.5,5.265",IITA-GOSEED,TMEB419
EKI1647-2023,IITA-GOSEED,Emure,Ekiti,7.5,5.5,2023,Foundation Seed,Dixon,4.0,Ha,"7.5,5.5",IITA-GOSEED,Dixon
EKI1761-2023,IITA-GOSEED,Emure,Ekiti,7.5,5.5,2023,Foundation Seed,Farmers_Pride,7.0,Ha,"7.5,5.5",IITA-GOSEED,Farmer's Pride
EKI2696-2023,IITA-GOSEED,Emure,Ekiti,7.43,5.455,2023,Foundation Seed,Ayaya,15.0,Ha,"7.43,5.455",IITA-GOSEED,Ayaya
EKI2127-2023,IITA-GOSEED,Emure,Ekiti,7.43,5.5,2023,Foundation Seed,Baba70,1.5,Ha,"7.43,5.5",IITA-GOSEED,Baba 70
EKI2084-2023,IITA-GOSEED,Emure,Ekiti,7.436,5.265,2023,Foundation Seed,Gamechanger,1.5,Ha,"7.436,5.265",IITA-GOSEED,Gamechanger
OYO2002-2023,IITA-GOSEED,Oluyole,Oyo,7.22489,3.873462,2023,Foundation Seed,Ayaya,2.0,Ha,"7.22489,3.873462",IITA-GOSEED,Ayaya
OYO1199-2023,IITA-GOSEED,Oluyole,Oyo,7.224895,3.873462,2023,Foundation Seed,Gamechanger,2.0,Ha,"7.224895,3.873462",IITA-GOSEED,Gamechanger
EKI2269-2023,IITA-GOSEED,Oluyole,Ekiti,7.224895,3.873462,2023,Foundation Seed,Baba70,1.0,Ha,"7.224895,3.873462",IITA-GOSEED,Baba 70
OYO2495-2023,IITA-GOSEED,Akinyele,Oyo,7.634776,3.58857,2023,Foundation Seed,Baba70,2.0,Ha,"7.634776,3.58857",IITA-GOSEED,Baba 70
OYO1723-2023,IITA-GOSEED,"Akinyele , Moniya",Oyo,7.5,3.94,2023,Foundation Seed,Gamechanger,2.0,Ha,"7.5,3.94",IITA-GOSEED,Gamechanger
KOG8410-2023,CRS- Kogi state Network of seed Entrepreneurs,Kpata,Kogi,7.7226406,6.8146323,2023,Foundation Seed,TMEB419,0.5,Ha,"7.7226406,6.8146323",CRS-,TMEB419
KOG2373-2023,CRS-Kogi state Network of seed Entrepreneurs,Kpata,Kogi,7.7226771,6.814576,2023,Foundation Seed,TMEB419,0.5,Ha,"7.7226771,6.814576",CRS-Kogi,TMEB419
KOG5186-2023,CRS- Kogi state Network of seed Entrepreneurs,Kpata,Kogi,7.7230818,6.8143724,2023,Foundation Seed,TMEB419,0.5,Ha,"7.7230818,6.8143724",CRS-,TMEB419
KOG2448-2023,CRS-Kogi state Network of seed Entrepreneurs,Kpata,Kogi,7.7378354,6.8234771,2023,Foundation Seed,TMEB419,1.0,Ha,"7.7378354,6.8234771",CRS-Kogi,TMEB419
BEN1488-2023,Caritas Gboko-CRS,Tse Agberagba,Benue,7.0684915,8.8128678,2023,Certified Seed,TMEB419,1.0,Ha,"7.0684915,8.8128678",Caritas,TMEB419
BEN2124-2023,Divine open Door women multi-purpose Cooperative society limited Gboko-crs,Buruku,Benue,7.4307756,9.1598983,2023,Certified Seed,TMEB419,2.0,Ha,"7.4307756,9.1598983",Divine,TMEB419
BEN1947-2023,Green Field cassava seed enterprenure HUB- Crs,Makurdi,Benue,7.7097222,8.5165286,2023,Certified Seed,TMEB419,1.0,Ha,"7.7097222,8.5165286",Green,TMEB419
BEN1918-2023,CRS(Greenfield Cassava Seed Entrepreneur Hub),Makurdi,Benue,7.675012,8.6430771,2023,Certified Seed,TMEB419,0.38,Ha,"7.675012,8.6430771",CRS(Greenfield,TMEB419
KOG8145-2023,IITA-GOSEED,Kabba,Kogi,8.09722,5.89583,2023,Certified Seed,Farmers_Pride,3.0,Ha,"8.09722,5.89583",IITA-GOSEED,Farmer's Pride
KOG2920-2023,IITA-GOSEED,Kabba,Kogi,8.09722,5.89583,2023,Certified Seed,Baba70,4.0,Ha,"8.09722,5.89583",IITA-GOSEED,Baba 70
KOG2608-2023,IITA-GOSEED,Kabba,Kogi,8.09722,5.89583,2023,Certified Seed,Gamechanger,5.0,Ha,"8.09722,5.89583",IITA-GOSEED,Gamechanger
KOG7235-2023,CRS - Kogi state Network of seed Entrepreneurs,Achigili,Kogi,7.4418693,6.8378928,2023,Foundation Seed,TMEB419,2.0,Ha,"7.4418693,6.8378928",CRS,TMEB419
KOG1094-2023,CRS-Kogi state Network of seed Entrepreneurs,Achigili,Kogi,7.4418491,6.8379136,2023,Foundation Seed,TMEB419,2.0,Ha,"7.4418491,6.8379136",CRS-Kogi,TMEB419
KOG1011-2023,CRS-KOGI state Network of seed Entrepreneurs,Achigili,Kogi,7.4419336,6.8379492,2023,Foundation Seed,TMEB419,1.0,Ha,"7.4419336,6.8379492",CRS-KOGI,TMEB419
KOG2138-2023,,Achigili,Kogi,7.4417944,6.8381345,2023,Foundation Seed,TMEB419,1.0,Ha,"7.4417944,6.8381345",,TMEB419
KOG1481-2023,CRS-KOGI state Network of seed Entrepreneurs,Achigili,Kogi,7.4413973,6.8383915,2023,Foundation Seed,TMEB419,1.0,Ha,"7.4413973,6.8383915",CRS-KOGI,TMEB419
KOG2518-2023,CRS-KOGI state Network of seed Entrepreneurs,Achigili,Kogi,7.441055,6.8384475,2023,Foundation Seed,TMEB419,1.0,Ha,"7.441055,6.8384475",CRS-KOGI,TMEB419
KOG2997-2023,CRS-KOGI state Network of seed Entrepreneurs,Achigili,Kogi,7.4407534,6.8385888,2023,Foundation Seed,TMEB419,1.0,Ha,"7.4407534,6.8385888",CRS-KOGI,TMEB419
KOG2701-2023,CRS-KOGI state Network of seed Entrepreneurs,Achigili,Kogi,7.4407935,6.8385279,2023,Foundation Seed,TMEB419,1.0,Ha,"7.4407935,6.8385279",CRS-KOGI,TMEB419
KOG1484-2023,CRS-KOGI state Network of seed Entrepreneurs,Achigili,Kogi,7.4403928,6.8385655,2023,Foundation Seed,Ayaya,1.0,Ha,"7.4403928,6.8385655",CRS-KOGI,Ayaya
KOG9394-2023,CRS-KOGI state Network of seed Entrepreneurs,Achigili,Kogi,7.4400347,6.8386466,2023,Foundation Seed,Ayaya,1.0,Ha,"7.4400347,6.8386466",CRS-KOGI,Ayaya
KOG2881-2023,CRS-KOGI state Network of seed Entrepreneurs,Idah,Kogi,7.088214,6.8124805,2023,Foundation Seed,TMEB419,1.0,Ha,"7.088214,6.8124805",CRS-KOGI,TMEB419
KOG1138-2023,CRS-KOGI state Network of seed Entrepreneurs,Idah,Kogi,7.0872345,6.8750418,2023,Foundation Seed,TMEB419,1.0,Ha,"7.0872345,6.8750418",CRS-KOGI,TMEB419
KOG4454-2023,CRS-KOGI state Network of seed Entrepreneurs,Odolu,Kogi,6.9214214,7.1857432,2023,Foundation Seed,TMEB419,2.0,Ha,"6.9214214,7.1857432",CRS-KOGI,TMEB419
BEN1640-2023,Green Field cassava seed enterprenure HuB - Crs,Makurdi,Benue,7.5772843,8.2006234,2023,Certified Seed,TMEB419,1.0,Ha,"7.5772843,8.2006234",Green,TMEB419
BEN2786-2023,Green Field cassava seed enterprenure HUB- crs,Makurdi,Benue,7.5825532,8.2060905,2023,Certified Seed,TMEB419,1.0,Ha,"7.5825532,8.2060905",Green,TMEB419
BEN2908-2023,"Green Hub Multipurpose Cooperative Society Limited, Otukpo",Ogbokolo,Benue,7.158224,7.862626,2023,Certified Seed,TMEB419,1.0,Ha,"7.158224,7.862626",Green,TMEB419
BEN2582-2023,Green Hub Multipurpose Cooperative Society Limited Otukpo,Obarike,Benue,7.0216832,8.29041,2023,Certified Seed,TMS-IBA980581,1.0,Ha,"7.0216832,8.29041",Green,Others
BEN1499-2023,Green Hub Multipurpose Cooperative Society Limited Otukpo,Obarike,Benue,7.0402444,8.2887814,2023,Certified Seed,TMS-IBA980581,1.0,Ha,"7.0402444,8.2887814",Green,Others
BEN7503-2023,Green Hub Multipurpose Cooperative Society Limited Otukpo,Obarike,Benue,7.0216617,8.310075,2023,Certified Seed,TMEB419,1.0,Ha,"7.0216617,8.310075",Green,TMEB419
BEN7379-2023,Green Hub Multipurpose Cooperative Society Limited,Obi,Benue,6.93497,8.3910783,2023,Certified Seed,TMEB419,1.0,Ha,"6.93497,8.3910783",Green,TMEB419
BEN8004-2023,Green Hub Multipurpose Cooperative Society Limited Otukpo,Obarike,Benue,6.9338117,8.3664467,2023,Certified Seed,TMEB419,0.5,Ha,"6.9338117,8.3664467",Green,TMEB419
BEN1581-2023,Green Hub Multipurpose Cooperative Society Limited Otukpo,Oju,Benue,6.8594833,8.1842483,2023,Certified Seed,TMS-IBA980581,0.5,Ha,"6.8594833,8.1842483",Green,Others
KOG1222-2023,CRS-KOGI state Network of seed Entrepreneurs,Anyigba,Kogi,7.5252747,7.115509,2023,Foundation Seed,TMEB419,1.0,Ha,"7.5252747,7.115509",CRS-KOGI,TMEB419
KOG2625-2023,CRS-KOGI state Network of seed Entrepreneurs,Anyigba,Kogi,7.5250735,7.115555,2023,Foundation Seed,TMEB419,1.0,Ha,"7.5250735,7.115555",CRS-KOGI,TMEB419
BEN3076-2023,Green Field cassava seed enterprenure HUB- crs,Makurdi,Benue,7.5856268,8.221127,2023,Certified Seed,TMEB419,0.5,Ha,"7.5856268,8.221127",Green,TMEB419
KOG4043-2023,CRS-KOGI state Network of seed Entrepreneurs,Ubaalu,Kogi,7.2878183,7.4621267,2023,Foundation Seed,TMEB419,50.0,Ha,"7.2878183,7.4621267",CRS-KOGI,TMEB419
BEN1209-2023,Green Hub Multipurpose Cooperative Society Limited Otukpo,Obarike,Benue,7.0219416,8.3251817,2023,Certified Seed,TMEB419,1.0,Ha,"7.0219416,8.3251817",Green,TMEB419
BEN1842-2023,Green Field cassava seed enterprenure HUB-Crs,Makurdi,Benue,7.5815524,8.2057488,2023,Certified Seed,TMEB419,1.0,Ha,"7.5815524,8.2057488",Green,TMEB419
BEN2865-2023,Cse- Crs green Field cassava seed enterprenure HUB,Makurdi,Benue,7.5868341,8.2283046,2023,Certified Seed,TMEB419,11.0,Ha,"7.5868341,8.2283046",Cse-,TMEB419
Kad2016-2022,Shiagro Nigeria Limited,Zaria,Kaduna,8.9687177,7.0815965,2022,Certified Seed,TMS-IBA30572,1.0,Ha,"8.9687177,7.0815965",Shiagro,Others
BEN2202-2023,CRS,Otukpo,Benue,7.1758551,8.1386295,2023,Certified Seed,TMEB419,1.0,Ha,"7.1758551,8.1386295",CRS,TMEB419
BEN8770-2023,Tomdoo multi-purpose cooperative society Adikpo,Vamdeikya,Benue,6.7670535,9.0884963,2023,Certified Seed,TMEB419,0.5,Ha,"6.7670535,9.0884963",Tomdoo,TMEB419
BEN2068-2023,Tomdoo multi-purpose cooperative society Adikpo,Vandeikya,Benue,6.7119133,9.0781333,2023,Certified Seed,TMEB419,1.0,Ha,"6.7119133,9.0781333",Tomdoo,TMEB419
BEN4664-2023,Devine open doors multi-purpose cooperative society,Buruku,Benue,7.495475,9.19193,2023,Certified Seed,TMEB419,1.0,Ha,"7.495475,9.19193",Devine,TMEB419
BEN1116-2023,Devine open doors multi-purpose cooperative society,Buruku,Benue,7.4985817,9.1752617,2023,Certified Seed,TMEB419,1.5,Ha,"7.4985817,9.1752617",Devine,TMEB419
BEN1448-2023,Devine open doors multi-purpose cooperative society,Gboko,Benue,7.3691638,9.0457052,2023,Certified Seed,TMEB419,0.5,Ha,"7.3691638,9.0457052",Devine,TMEB419
BEN3025-2023,Devine open doors multi-purpose cooperative society,Gboko,Benue,7.3161731,8.8944587,2023,Certified Seed,TMEB419,1.0,Ha,"7.3161731,8.8944587",Devine,TMEB419
BEN9804-2023,Sese multipurpose cooperative society Limited,Ugba,Benue,7.6910006,9.3244192,2023,Certified Seed,TMEB419,0.5,Ha,"7.6910006,9.3244192",Sese,TMEB419
BEN1946-2023,Sese multipurpose cooperative society Limited,Ugba,Benue,7.6629418,9.2410383,2023,Certified Seed,TMEB419,1.0,Ha,"7.6629418,9.2410383",Sese,TMEB419
BEN1013-2023,Sese multipurpose cooperative society Limited,Ugba,Benue,7.6630016,9.2755187,2023,Certified Seed,TMEB419,0.5,Ha,"7.6630016,9.2755187",Sese,TMEB419
OGU1786-2023,Multi Grace Agro Services,Kobape,Ogun,7.170038,3.401739,2023,Foundation Seed,Ayaya,1.0,Ha,"7.170038,3.401739",Multi,Ayaya
OGU2818-2023,Multi Grace Agro Services,Kobape,Ogun,7.168035,3.399848,2023,Foundation Seed,Baba70,1.0,Ha,"7.168035,3.399848",Multi,Baba 70
BEN1563-2024,CRS,Otukpo,Benue,7.1781472,8.1418212,2024,Certified Seed,TMEB419,1.0,Ha,"7.1781472,8.1418212",CRS,TMEB419
BEN7385-2023,Caritas Cooperative limited Gboko-CRS,Nigeria,Benue,7.3463053,9.0218735,2023,Foundation Seed,TMEB419,1.0,Ha,"7.3463053,9.0218735",Caritas,TMEB419
BEN1218-2024,"Green Hub multipurpose cooperative Society limited, Otukpo.",Otukpo,Benue,7.1530183,8.13309,2024,Certified Seed,TMEB419,2.0,Ha,"7.1530183,8.13309",Green,TMEB419
BEN1403-2024,Green Hub multipurpose cooperative Society limited Otukpo,Otukpo,Benue,7.1529183,8.1330867,2024,Certified Seed,TMEB419,1.0,Ha,"7.1529183,8.1330867",Green,TMEB419
BEN5901-2024,"Green Hub multipurpose cooperative Society limited, Otukpo.",Otukpo,Benue,7.1537068,8.1331926,2024,Certified Seed,TMS-IBA980581,1.0,Ha,"7.1537068,8.1331926",Green,Others
BEN2452-2024,Green Hub multipurpose cooperative Society limited Otukpo,Otukpo,Benue,7.1525743,8.1334081,2024,Certified Seed,TMEB419,2.0,Ha,"7.1525743,8.1334081",Green,TMEB419
BEN6402-2024,Green Hub multipurpose cooperative Society limited Otukpo.,Otukpo,Benue,7.1045367,8.176295,2024,Certified Seed,TMS-IBA980581,1.0,Ha,"7.1045367,8.176295",Green,Others
BEN3166-2024,Caritas Cooperative limited Gboko-CRS,Awajir,Benue,7.1986607,8.522865,2024,Foundation Seed,TMEB419,1.0,Ha,"7.1986607,8.522865",Caritas,TMEB419
BEN8580-2024,"Green Hub multipurpose cooperative Society limited, Otukpo.",Ogbokolo,Benue,7.1796117,7.7623133,2024,Certified Seed,TMEB419,1.0,Ha,"7.1796117,7.7623133",Green,TMEB419
BEN1005-2024,"Green Hub multipurpose cooperative Society limited, Otukpo.",Ugbokolo,Benue,7.1761458,7.7561023,2024,Certified Seed,TMS-IBA980581,1.0,Ha,"7.1761458,7.7561023",Green,Others
BEN2914-2024,"Green Hub multipurpose cooperative Society limited, Otukpo.",Ugbokolo,Benue,7.1758867,7.785135,2024,Certified Seed,TMS-IBA980581,0.5,Ha,"7.1758867,7.785135",Green,Others
BEN4895-2024,"Green Hub multipurpose cooperative society limited, Otukpo.",Ugboklo,Benue,7.1531883,7.8047083,2024,Certified Seed,TMEB419,0.5,Ha,"7.1531883,7.8047083",Green,TMEB419
BEN3068-2024,Caritas Cooperative limited Gboko-CRS,Awajir,Benue,7.1996461,8.5240033,2024,Certified Seed,TMEB419,1.0,Ha,"7.1996461,8.5240033",Caritas,TMEB419
BEN2724-2024,Caritas Cooperative limited Gboko-CRS,Awajir,Benue,7.1943813,8.5255824,2024,Certified Seed,TMEB419,1.0,Ha,"7.1943813,8.5255824",Caritas,TMEB419
BEN1595-2024,Caritas Cooperative limited Gboko-CRS,Gboko,Benue,7.3457966,9.0331288,2024,Foundation Seed,TMEB419,1.0,Ha,"7.3457966,9.0331288",Caritas,TMEB419
BEN2920-2024,"Green Hub multipurpose cooperative Society limited, Otukpo.",Otukpo,Benue,7.2810917,8.1825967,2024,Certified Seed,TMEB419,5.0,Ha,"7.2810917,8.1825967",Green,TMEB419
BEN8952-2024,"Tomdoo multi-purpose cooperative Society limited Adikpo, Vandeikya LGA.",Vandeikya,Benue,6.7621317,9.1081883,2024,Certified Seed,TMEB419,0.5,Ha,"6.7621317,9.1081883",Tomdoo,TMEB419
BEN2397-2024,Tomdoo multi-purpose cooperative Society limited Adikpo.,Vandeikya,Benue,6.7409112,9.1314855,2024,Certified Seed,TMEB419,0.5,Ha,"6.7409112,9.1314855",Tomdoo,TMEB419
BEN1966-2024,Tomdoo multi-purpose cooperative Society limited Adikpo.,Ihugh,Benue,6.9912167,9.0471,2024,Certified Seed,TMEB419,1.0,Ha,"6.9912167,9.0471",Tomdoo,TMEB419
BEN8900-2024,Caritas Cooperative limited Gboko-CRS,Gboko,Benue,7.4914774,9.1583668,2024,Certified Seed,TMEB419,1.0,Ha,"7.4914774,9.1583668",Caritas,TMEB419
BEN1344-2024,Caritas Cooperative limited Gboko-CRS,Gboko,Benue,7.4940038,9.1570841,2024,Certified Seed,Dixon,0.5,Ha,"7.4940038,9.1570841",Caritas,Dixon
BEN2613-2024,Caritas Cooperative limited Gboko-CRS,Gboko,Benue,7.4720281,9.1813709,2024,Certified Seed,TMEB419,1.0,Ha,"7.4720281,9.1813709",Caritas,TMEB419
BEN2797-2024,Caritas Cooperative limited Gboko-CRS,Gboko,Benue,7.4600392,9.1691376,2024,Certified Seed,TMEB419,1.0,Ha,"7.4600392,9.1691376",Caritas,TMEB419
BEN3340-2024,CRS,Jato,Benue,7.7110596,8.5195268,2024,Certified Seed,TMEB419,1.0,Ha,"7.7110596,8.5195268",CRS,TMEB419
BEN2373-2024,Caritas Cooperative limited Gboko-CRS,Gboko,Benue,7.2792294,8.5449912,2024,Certified Seed,TMEB419,1.0,Ha,"7.2792294,8.5449912",Caritas,TMEB419
BEN4211-2024,CRS Green Hub Otukpo,Ugbokolo,Benue,7.1734518,7.7570804,2024,Certified Seed,TMS-IBA980581,0.1,Ha,"7.1734518,7.7570804",CRS,Others
BEN3485-2024,CRS GREENHUB,Okpoga,Benue,7.0161048,7.8535437,2024,Certified Seed,TMS-IBA980581,0.5,Ha,"7.0161048,7.8535437",CRS,Others
BEN1785-2024,CRS,Okpoga,Benue,7.0122737,8.0048886,2024,Certified Seed,TMS-IBA980581,1.4,Ha,"7.0122737,8.0048886",CRS,Others
BEN5830-2024,CRS,Okpoga,Benue,7.0610133,7.9422821,2024,Certified Seed,TMS-IBA980581,1.0,Ha,"7.0610133,7.9422821",CRS,Others
BEN2863-2024,CRS,Okpoga,Benue,7.060965,7.9422714,2024,Certified Seed,TMEB419,1.0,Ha,"7.060965,7.9422714",CRS,TMEB419
BEN2685-2024,CRS,Okpoga,Benue,7.0962326,7.9351452,2024,Certified Seed,TMS-IBA980581,0.5,Ha,"7.0962326,7.9351452",CRS,Others
BEN5306-2024,CRS,Okpoga,Benue,7.1782048,8.1418254,2024,Certified Seed,TMEB419,1.0,Ha,"7.1782048,8.1418254",CRS,TMEB419
BEN2925-2024,CRS,Okpoga,Benue,7.1781761,8.1420411,2024,Certified Seed,TMS-IBA980581,0.5,Ha,"7.1781761,8.1420411",CRS,Others
